name	id	film
Frances Goodrich	/m/057xlz2	Seven Brides for Seven Brothers,A Certain Smile,Naughty Marietta,Too Young to Kiss,Father of the Bride,Rose-Marie,Father of the Bride,The Diary of Anne Frank,Gaby,The Pirate,The Secret of Madame Blanche,It's a Wonderful Life,The Thin Man,Summer Holiday,Lady in the Dark
Richard Koszarski	/m/05xw8tr	The Man You Loved to Hate
Derek Waters	/m/05wwj5t	The Pity Card
Doug E. Doug	/m/056b8k	
Zhao Bo	/m/04s_g5w	Crossing
Mark Stirton	/m/04nlld2	One Day Removals
Ian Fischer	/m/04zrh26	Foet
Reginald Hudlin	/m/05myv8	Richard Pryor: The Funniest Man Dead Or Alive,House Party,House Party 3,House Party 2
Karyn Kusama	/m/04z8rg	Girlfight
Basil Harris	/m/04p66_0	My Effortless Brilliance
Laura Amelia Guzmán	/m/04p67c7	Cochochi,Jean Gentil
Christopher Guest	/m/021bk	This Is Spinal Tap,Waiting for Guffman,The Big Picture,A Mighty Wind,For Your Consideration,Best in Show,Peeping Times
Jerry O'Connell	/m/01nglk	First Daughter
Palito Ortega	/m/01v81hv	El Tío Disparate
Rosemary Sutcliff	/m/01cty4	Sword of the Valiant: The Legend of Sir Gawain and the Green Knight
John Godber	/m/01q_5t	Up 'n' Under
Larry Clark	/m/01dzt1	Wassup Rockers,Kids
Jack Wagner	/m/01p659	La perla,The Sea Beast,The Little Minister
Robert Llewellyn	/m/022nzx	Christmas Carol: The Movie
Gena Rowlands	/m/01gvxv	Paris, je t'aime
Osip Brik	/m/01qvmw	Storm Over Asia
Asad Bhopali	/m/01x2p5w	Azad Mohabbat
Jay-Z	/m/01vw20h	Streets Is Watching
Jan Troell	/m/01t2jl	Here is Your Life,The New Land,A Frozen Dream,Hamsun,Who Saw Him Die?,Så vit som en snö,Land of Dreams,Everlasting Moments,Utvandrarna
Tommy Bredsted	/m/01x25mv	Clean Carousel,Max Embarrassing
Alan Cumming	/m/01cwcr	The Anniversary Party
Spede Pasanen	/m/01dxq2	Näköradiomiehen ihmeelliset siekailut,Pähkähullu Suomi,Viu-hah hah-taja,Häpy Endkö? Eli kuinka Uuno Turhapuro sai niin kauniin ja rikkaan vaimon
Sylvia Anderson	/m/0168q7	Thunderbird 6,Thunderbirds Are GO,Thunderbirds,Journey to the Far Side of the Sun
Bill Hicks	/m/01wp_jm	No Cure for Cancer,Comedy's Dirtiest Dozen
Benicio del Toro	/m/01qscs	
Kathryn Hulme	/m/01fjt9	The Nun's Story
Joe Carnahan	/m/07p160	Smokin' Aces,The A-Team,Pride and Glory,Narc,Blood, Guts, Bullets, and Octane
Lee Hirsch	/m/06rp0d	The Bully Project,Amandla! A Revolution in Four Part Harmony
Joyce Eliason	/m/06ld664	America,The Jacksons: An American Dream,Tell Me a Riddle,Small Sacrifices
Fabrice Aragno	/m/075pf6j	Dimanche
Michael Dreher	/m/07k8pgz	The Two Lifes Of Daniel Shore
Maryedith Burrell	/m/076x_4m	Mr. St. Nick,The Great Mom Swap
Åke Sandgren	/m/06w66tp	The Slingshot,Et rigtigt menneske,Superbrother
Mario Martone	/m/07k423v	Death of a Neapolitan Mathematician,We Believed
Derek Guiley	/m/0779zk	Chasing Liberty
Gene Levitt	/m/06hjhf	
Graham Jones	/m/06lsxg	How to Cheat in the Leaving Certificate
Ola Simonsson	/m/075j2_5	Way of the Flounder,Music For One Apartment And Six Drummers,Woman and Gramophone,Music for One X-Mas and Six Drummers,Sound of Noise
Elizabeth Jolley	/m/06htfm	
Peter Sauder	/m/09clyh	Babar: The Movie,Strawberry Shortcake and the Baby Without a Name,Rock & Rule,Babar: King of the Elephants,Take Me Up to the Ball Game,Strawberry Shortcake Meets the Berrykins,Care Bears Movie II: A New Generation,The Care Bears Battle the Freeze Machine,The Care Bears Movie
Frances Mayes	/m/09253f	
Mervyn Haisman	/m/096l8d	Jane and the Lost City
Ivor Montagu	/m/091gww	Scott of the Antarctic
Henrik Schyffert	/m/08x7cb	Four Shades of Brown
Lovinder Gill	/m/09vxl4z	Lost Stallions: The Journey Home
João Ubaldo Ribeiro	/m/09_3y5	Sergeant Getulio,God Is Brazilian
Dorothy Gibson	/m/09qfyt	Saved From the Titanic
Pramathesh Barua	/m/091w00	Devdas,Devdas
Peter Bonerz	/m/09b_h6	Funnyman
Aktan Abdykalykov	/m/09nww2	The Adopted Son,The Light Thief
Morgan Jurgenson	/m/09vhbqh	Tucker & Dale vs Evil
Carl Einstein	/m/08zmnx	
Everett Chambers	/m/09dvb_0	The Lollipop Cover
John Rice	/m/09196p	The Calling,Blown Away
Jerzy Andrzejewski	/m/02n24j	Gates to Paradise,Unvanquished City,Ashes and Diamonds
Soman Chainani	/m/02qxyt6	Love Marriage
Emir Kusturica	/m/027jq2	Underground,Do You Remember Dolly Bell?,Buffet Titanic,Arizona Dream,Time of the Gypsies,Promise Me This,Life Is a Miracle,Black Cat, White Cat,Maradona
Josh Weinstein	/m/02t_8z	Business Class
Lauralee Bell	/m/035rtn	Family Dinner
Peter Gent	/m/02hpdw	North Dallas Forty
Thomas Dixon	/m/026j3_	The Birth of a Nation
Montagu Slater	/m/02qy3h1	Man of Africa
Furio Scarpelli	/m/02rb2yx	Come Home and Meet My Wife,Celluloide,Il Postino,La Terrazza,The Good, the Bad and the Ugly,La famiglia,I mostri,Christine Cristina,Unfair Competition,The Pizza Triangle,The Bigamist,Macaroni,Hard-Boiled Egg,C'eravamo tanto amati,Policarpo,L'armata Brancalone,Signore & Signori,We Want the Colonels,Seduced and Abandoned,Big Deal on Madonna Street,The Police Commissioner,Brancaleone alle Crociate,The Sunday Woman,Mafioso,Le Bal,Double Murder
Joseph Fields	/m/02qb8zm	The Big Shot,That Girl from Paris,Happy Anniversary,Waterfront Lady,Louisiana Purchase,The Girl and the Gambler,Flower Drum Song,Bride for Sale,The Girl from Mexico,Phantom Raiders,My Sister Eileen,The Spellbinder,Lightning Strikes Twice,Dulcy,The Tunnel of Love
Akio Satsukawa	/m/02wl2zy	Murder on D Street
Paul Hogan	/m/033b_b	Crocodile Dundee II,Crocodile Dundee in Los Angeles,Crocodile Dundee
Luis Bayón Herrera	/m/027mx6j	
Deane Taylor	/m/02wl63t	Carnivale
Cecil McGivern	/m/033dc6	Great Expectations
Norberto Aroldi	/m/02pzg7v	El Andador,Amor libre,Amalio Reyes, un hombre,Adiós, Alejandra, Andrea,Aconcagua
Jacques Antoine	/m/0264p7l	
Coralie Trinh Thi	/m/02z523x	Baise Moi
Anthony Harris	/m/02q8b4m	Beware! The Blob
Eric Schlosser	/m/038786	Fast Food Nation
Yuzo Kawashima	/m/02p_89_	Sun in the Last Days of the Shogunate
Jim Van Bebber	/m/02r542m	Deadbeat at Dawn,The Manson Family
Josh Appignanesi	/m/02r_jjj	Ex Memoria
Pere Portabella	/m/026xj4j	The Moment of Truth
Raj Kapoor	/m/021j72	Vallal
Martin Bergman	/m/02q2trp	Thanks,Peter's Friends
Denise Danks	/m/02rnrz9	
Jarrett Schaefer	/m/0281hpn	Chapter 27
Glenn Rockowitz	/m/027tb43	Hacks
Noah Buschel	/m/026tv3t	The Missing Person
Pat Conroy	/m/0326yr	The Great Santini,The Prince of Tides
Jocelyn Moorhouse	/m/02vlmx0	Proof,Unconditional Love
Aurian Redson	/m/02qd4c0	Meet the Robinsons
Jonathan Lethem	/m/02yl42	
Shawn Wayans	/m/030g9z	Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Scary Movie 2,Little Man,Scary Movie,The Munsters,White Chicks,Dance Flick
Tomas Ross	/m/0288ndx	May 6th
Danny Arnold	/m/02qd7bl	The Caddy,The War Between Men and Women
Ardwight Chamberlain	/m/02jmyc	Robotech: The Movie
Cheryl Cain	/m/02mfrt	
Sewell Stokes	/m/02764mc	Isadora
Kevin Tierney	/m/02qpfhx	French Immersion,Dancing on the Moon,Bon Cop, Bad Cop
Ryu Murakami	/m/0275zl	
J. David Shapiro	/m/02vm1j2	Robin Hood: Men in Tights,Battlefield Earth
Daniel Tinayre	/m/02750wv	
Luis Saslavsky	/m/02pp7m1	Crimen a las tres,A Sangre Fría,Puerta cerrada
Jouji Shimura	/m/0g98zwp	Blade of the Phantom Mask
Gretchen J. Berg	/m/0g4cr5_	Valentine
Robert Nugent	/m/0g41zmj	Memoirs of a Plague
Ian Markiewicz	/m/0fpnn77	
Enrique Collar	/m/0g4jht4	Novena (Nine Days of Prayer)
Ken Goldberg	/m/0g99y63	Connected: An Autoblogography about Love, Death and Technology
Sandor Stern	/m/0fst33	Where Have All The People Gone?,The Amityville Horror,True Grit: A Further Adventure,You Belong to Me,The Amityville Horror,Amityville 4
David Franzoni	/m/0f8txd	Citizen Cohn,King Arthur,Gladiator,Untitled Yang Guifei Project,Amistad
Rouven Rech	/m/0g4222q	Hoffenheim
Errol Trzebinski	/m/0fp2h8	
Guo Jinli	/m/0g41cgd	Bodyguards and Assassins
Hari Ramadan	/m/0fq6pnc	Wondermilk
Richard Levinson	/m/0fw138	The Hindenburg,The Judge and Jake Wyler,My Sweet Charlie,Rehearsal for Murder,The Execution of Private Slovik,That Certain Summer,The Devil and the Ten Commandments
Sean Dunson	/m/0fpxqrc	Jake Stevens: The Last Protector
Zack Stentz	/m/0g56k13	Thor,Top Gun 2,X-Men: First Class,Agent Cody Banks
Hilary Saint George Saunders	/m/0fy9s5	
Frank Christian Marx	/m/0g5tl0k	Men to Kiss
Rod March	/m/0fq6p20	Tin Can Heart
Adam Marr	/m/0fs3802	Man and Cat
Shari Yantra Marcacci	/m/0g99x3h	An African Election
Cristian Solimeno	/m/0g8869	The Glass Man
A. Karunakaran	/m/0fr64z	Vasu,Tholi Prema,Happy,Balu ABCDEFG,Ullasa Utsaha
Gotham Chopra	/m/0g3nhm	Decoding Deepak
Marko Raat	/m/0fpn1bh	The Snow Queen
Cristina Escoda	/m/0g4jj92	The Foreigner
Takashi Mitsui	/m/0g8ng7c	Taro the Dragon Boy
Kazuo Kuroki	/m/0g58784	Silence Has No Wings
Marc Cholodenko	/m/0bdtmzg	Regular Lovers,The Phantom Heart,That Summer,Forget Me,My Little Princess,La naissance de l'amour
Alex Gibney	/m/0bq4j6	Casino Jack: The United States of Money,Steve Bartman: Catching Hell,Client 9: The Rise and Fall of Eliot Spitzer,Enron: The Smartest Guys in the Room,Freakonomics,Magic Trip,Gonzo: The Life and Work of Dr. Hunter S. Thompson,Taxi to the Dark Side
Ole Roos	/m/0b_xq7g	A City Called Copenhagen
Claude Binyon	/m/0byqkb	The Saxon Charm,I Met Him in Paris,Valiant Is the Word for Carrie,Holiday Inn,If I Had A Million,Pepe,College Humor,The Bride Comes Home,No Time for Love,Cross My Heart,Sing You Sinners,True Confession,The Gilded Lily
Jano Williams	/m/0bfmx7q	Gaea Girls
Manolo Matji	/m/0cgh3r_	Hours of Light,Twisted Obsession,Alone Together,La guerra de los locos
Catherine van Campen	/m/0bdtbzv	Flying Anne
Derek Kwok	/m/0bkl04b	Gallants
Jan Drda	/m/0bqhnc	A Higher Principle
Raquel Villavicencio	/m/0bwb5s3	Kisapmata,Batch ’81
Spencer Nakasako	/m/0bnth0x	Life Is Cheap... But Toilet Paper Is Expensive
Paolo Quaregna	/m/0bvqjh5	A Woman in the Mirror
Vadim Derbeniov	/m/0bw0gdy	Ivan the Terrible
Gan Yamazaki	/m/0b_tzvf	The Rambler Rides Again,Fighting Delinquents,Fighting Elegy,The Rambling Guitarist
Nadir Moknèche	/m/0bfm_38	Viva Laldjerie,Madam Osmane´s Harem
Laura Terruso	/m/0bz9pjg	Dyke Dollar,It Gets Bitter,Flyers
Kit Hesketh-Harvey	/m/0bbf8n	The Lost Explorer,Maurice
Vijay Deveshwar	/m/0bqs9wd	The Terrorist
Eytan Harris	/m/0bfl_2y	As Lilith
Sigrid Andrea P. Bernardo	/m/0b_kwr0	Little
Gerardo Guerrieri	/m/0bh5hg8	Bicycle Thieves
Nicholas E. Baehr	/m/0bvd36v	The Incident
James Redford	/m/0b3vk_q	Skinwalkers,The D Word: Understanding Dyslexia,Quality Time
Andrés Duque	/m/0cgsd46	Dress Rehearsal for Utopia
Olivier Gorce	/m/0c09_zr	Omar Killed Me,Work Hard, Play Hard
Kimio Yabuki	/m/0bsg5x	Twelve Months
Gary L. Keady	/m/0cb2fyj	Sons of Steel
Jacques Vigoureux	/m/0c1m67_	Les Plouffe
Miguel Coyula	/m/0bptjd	Red Cockroaches
Walter Ruttmann	/m/0b5vrv	Berlin: Symphony of a Great City,Triumph of the Will
John Allen Nelson	/m/0bk1bq	Best of the Best 2
Zuzana Maurery	/m/0bvcvbg	I Am Bigger and Better
Fausto Paravidino	/m/0c4d54q	Texas
Dimitré Dinev	/m/0ch1k9_	Spain
Ling Zi	/m/0bwb6rz	The Savage Land
Björn Gustafson	/m/0b76nbf	Jönssonligan spelar högt
Tom Hanks	/m/0bxtg	Magnificent Desolation: Walking on the Moon 3D,Larry Crowne,That Thing You Do!
A. Scott Berg	/m/0b4988	
Kim Ji-hwan	/m/0b6hn__	Evil Twin
Nedjeljko Dragic	/m/0bvb2h4	Pictures from Memory
D.W. Brown	/m/0bdr1xl	On the Inside
Vincent Pérez	/m/0b3bw2	L'echange
Kim Hae-Gon	/m/0bgk5qm	Between Love and Hate,Failan
Shai Miedzinski	/m/0bdtf53	The Descent
William Feroldi	/m/0b_jsb6	Inflatable Swamp
Rafael Cobos	/m/0cgh3fg	Unit 7,7 vírgenes,After
Enrico Casarosa	/m/0bdpfrt	La Luna
Donatella Maiorca	/m/0b_sj0w	Purple Sea
Giorgi Mdivani	/m/0bpjk20	I Girasoli,The Red and the White,My Grandmother,The Last Vendetta
Maren Sell	/m/0bgk50z	
Laurence Olivier	/m/0byfz	Henry V
Tonino Ricci	/m/0b8jk2h	Blood Rush
Josh Apter	/m/0b442d3	Kaaterskill Falls
Ivaylo Hristov	/m/0chkmj3	Footsteps In The Sand
Peter Gould	/m/0bj7trp	Double Dragon,Meeting Daddy
Grzegorz Łoszewski	/m/0n4qld1	Shameless
Jeong-eun Hong	/m/0n8x1wl	You're Beautiful
Angela Burke	/m/0n287c_	Happy  Birthday To Me
Michael Martin	/m/0n598n8	Second Glance
Antonio Cucca	/m/0n7vy89	Pronto ad uccidere
Károly Bakonyi	/m/0n5zpl9	Tartar Invasion
Marta Rainer	/m/0n55z0q	Radio Cape Cod
Shel Silverstein	/m/0p6dt	Things Change
José Roman	/m/0n63p79	The Shipwrecked
Leo Ti	/m/0n55z9k	The Bread of Those Early Years
Aurelius Battaglia	/m/05f5tc0	Pinocchio,Dumbo
Ian Jones	/m/05jrzs	The Lighthorsemen,Ned Kelly
Merav Doster	/m/064ppn_	Eyes Wide Open
Jenn Liu	/m/04skbg3	PORK...a short film
Craig Spector	/m/052qdq	A Nightmare on Elm Street 5: The Dream Child
Samson Samsonov	/m/05f6zsz	Optimistic Tragedy
Andrew Louis	/m/04n0sk9	Leelai
Noemie de Lapparent	/m/04nv6lx	Snow
Tom Hardy	/m/05xf75	
Raymond Depardon	/m/05c0961	Untouched by the West,Captive of the Desert,Caught in the Act,Empty Quarter,Profiles Farmers: Daily Life,San Clemente
Roberto E. Guzman	/m/05bhlb9	Monsieur Le Fox
Pervaiz kaleem	/m/0640frm	Sultanat
Bernard Evslin	/m/060cl0	Journey Back to Oz
Hervé Bromberger	/m/059_zgx	Violette Nozière,Three Fables of Love
Jamie Curtis	/m/05b6sqt	Spiceworld
Burt Young	/m/04yywz	
Yung Chang	/m/05b0pm3	China Heavyweight,Up the Yangtze
Kathy Lette	/m/05rsf0	Puberty Blues
Betsy Giffen Nowrasteh	/m/04qjl50	The Stoning of Soraya M.,Bad Day on the Block,Christ the Lord: Out of Egypt
Sonia Molteni	/m/059xksv	Forever Emmanuelle
Annie Poon	/m/055bt_8	Puppys Super Delicious Valentines Day Biscuits
Devin Bell	/m/04st4t2	Crank Balls
Ryo Nakajima	/m/04nls57	This World Of Ours
Marian Crisan	/m/04mkd97	Megatron,Morgen
Dusty Mancinelli	/m/05mt0qr	Soap,Pathways
Tony Burgess	/m/04sg2xj	Music from the Big House,Pontypool
Gary Rogers	/m/05x6j39	The Book of Mormon Movie, Vol. 1: The Journey
Joseph Suglia	/m/063_5yv	
Richard Dembo	/m/04mtz7	La diagonale du fou
Chus Gutiérrez	/m/04sfbyv	Return to Hansala
Witold Leszczyński	/m/05sy214	
Don Hall	/m/05ys_tt	Meet the Robinsons
Ian Mune	/m/03mvhh	Came a Hot Friday,Sleeping Dogs,Goodbye Pork Pie
Ras Barker	/m/0465x_7	Life is a Circus
Sandro Aguilar	/m/04nb2nv	A Zona,Mercury,Voodoo
Zhu Wen	/m/043m5sj	Thomas Mao,South of the Clouds,Seafood,Seventeen Years
Bob Clark	/m/04dyqk	Loose Cannons,Children Shouldn't Play with Dead Things,Porky's,Porky's II: The Next Day,My Summer Story,Baby Geniuses,A Christmas Story
Ben Ramsey	/m/04lqs_1	Dragonball Evolution
Enrique Fernández	/m/04nrngb	The Pope's Toilet
Michael Varhol	/m/0406ntk	
Johann Wolfgang von Goethe	/m/042q3	
Matt Maiellaro	/m/044kmx	The Aqua Teen Hunger Force Movie Film for Theatres
Patricia Broderick	/m/03cq254	Infinity
Alejandro Andrade Pease	/m/04nvb5z	Madrid, The Shadow of a Dream
Michael Grigsby	/m/03h4_5p	Enginemen
Monique Proulx	/m/03qk9kz	The Big Snake of the World,Souvenirs intimes
Peter Hyams	/m/04g865	Hanover Street,Capricorn One,2010: The Year We Make Contact,Our Time,Telefon,Beyond a Reasonable Doubt,Narrow Margin,Outland
Alex Marino	/m/04ns2x1	Love, Pain & Vice Versa
Marco Vicario	/m/04lhg94	The Naked Hours
John McCloskey	/m/04_mhrv	The Crumblegiant
Anthony Sutcliffe	/m/04_4fnb	Tripswitch
Fruit Chan	/m/042l27	Made in Hong Kong,Bugis Street,Dumplings
Blake Masters	/m/03d4w2g	
Claudine Andre	/m/04gvw89	Beny, Back To The Wild
Bruno Lawrence	/m/03nm12	The Quiet Earth
Robert Rimmer	/m/04lcxg	
Wolf Schmidt	/m/047l2n6	The Ideal Lodger
Leonard Freeman	/m/03zcf8	Hang 'Em High
John Grey	/m/03c9n7l	The Freshman,Coquette,Captain January
Francis Leclerc	/m/03wbbkp	Une jeune fille à la fenêtre,Mémoires affectives
Bo Widerberg	/m/048_87	Victoria,The Serpent's Way,Elvira Madigan,Ådalen 31,The Man on the Roof,Mandela,Fimpen
Rob Stewart	/m/04jdqlr	Sharkwater
William Richert	/m/04ld1y0	Winter Kills
Aaron Katz	/m/03cyql1	Quiet City,Cold Weather
George Marion Jr.	/m/03cbn3p	The Bat,Love Me Tonight,We're Not Dressing,Hula,The Eagle,Feel My Pulse,The Music Goes 'Round,Two for Tonight
Shinji Kimura	/m/04s_c3h	Attack of Higashi 2-chome
Francis Marion Crawford	/m/03v3p7	The White Sister
Hans Beenhakker	/m/04p6zhs	Shake Off
Anton Chekhov	/m/0zm1	Three Sisters,Uncle Vanya
Anya Seton	/m/0p842	Dragonwyck
Grant Cooper	/m/0n9m9wt	She Loves and Lies
Nikolaj Hodell	/m/0n9g8zp	Siblings - For Better or Worse
Mateusz Bednarkiewicz	/m/0n4hp90	Warsaw
Yang Yun-Sik	/m/0n4qzb6	Unfulfilled Love
Nobuo Yamada	/m/0mxq5w3	Assassination,The Warped Ones,A Colt Is My Passport,Fumō Chitai,Black Sun,Dôran
Leighton Brill	/m/0n63q1y	A Song for Miss Julie
David Breeden	/m/0n9cdkk	Off the Wall
Jaroslav Beránek	/m/0mwj5ph	Dalibor
Jessy Sheerin	/m/0n287cs	Happy  Birthday To Me
Dragan Nikolic	/m/0n26kkh	Run Rabbit Run
Liz Sinclair	/m/0ltqs9x	The Biggest Fan
Yuri Mamleev	/m/0n64q84	A Dream of an Oligarch
Oscar Mugge	/m/0n669vc	Heading for Heaven
Lorne Michaels	/m/0p_2r	¡Three Amigos!
Francis Patrick Creighton	/m/0n50f3s	The Malibu Beach Vampires
Karen Lee Street	/m/0lzhnz6	Honest
Madhav Mathur	/m/0n5lt8v	The Insomniac
John Travis	/m/0n9fyx7	The New Daughter
Leo Viirret	/m/0n27x87	Pizza Passionata
John A. Waldron 	/m/0n5qn7g	The Old Barn,The Reel Virginian,The Bees' Buzz,Cupid's Boots
Lindsay Harrison	/m/0n4j88r	Coins in the Fountain
Jack Hays	/m/0n9c1lj	The Pie-Covered Wagon
Paul Lawrence	/m/0n1w985	Cruel World
Christopher Morrison	/m/0n3l88c	American cowslip
John Condon	/m/0n4skyj	Death of the Dinosaurs
Robert Armstrong	/m/0n65s7j	Lulu
Bonnie Dickie	/m/0n16lf8	Fat Chance
Nobuhiro Monma	/m/0n9cv16	Paco and the Magical Book
Snaggy	/m/030k6r	A Man, a Woman, and a Bank
Simon Birrell	/m/02t9h6j	El Último Deseo,Mari-Cookie and the Killer Tarantula / Incubus
Dan Scanlon	/m/02rmfps	Cars
Marco Ponti	/m/02726zj	Santa Maradona
Clare Kramer	/m/02r2sz	Hot Mess,Hard Love
Raymond Salvatore Harmon	/m/02rf1hw	The Philosopher's Stone
Donald Glover	/m/02778wm	Mystery Team
Steve Marmel	/m/02qpj3s	The Ultimate Enemy,The Jimmy Timmy Power Hour,The Jimmy Timmy Power Hour 2: When Nerds Collide,Reign Storm,The Jimmy/Timmy Power Hour 3: The Jerkinators
Jules Feiffer	/m/0258fm	Munro,Carnal Knowledge,Popeye,Little Murders
Gérard Krawczyk	/m/027h1f7	Le prix d'une femme,I Hate Actors
Steven Smith	/m/030dkf	Look, Up in the Sky! The Amazing Story of Superman
Don Dohler	/m/02prb1s	Nightbeast,The Alien Factor
Eduardo Morera	/m/027_n_j	Viejo smoking,Así es el tango
Minkie Spiro	/m/02wl3_d	Rat Women
Brian Hohlfeld	/m/02rv6rf	
Sombhu Mitra	/m/026bdqd	Jagte Raho
Vladimir Naumovich Naumov	/m/02x2k2g	The Ugly Story,White Feast,Peace to Him Who Enters,Beg
Jasmin Dizdar	/m/0281smm	Beautiful People
Esteban Sapir	/m/02p_n48	The Aerial
Abburi Ravi	/m/026v1zh	Santhosha Subramani,Ganesh,Bommarillu,Dream Lover,Classmates,Don,Annavaram
Juliet Berto	/m/026yhzm	Céline et Julie vont En Bateau
Paul Schrader	/m/037d35	The Mosquito Coast,City Hall,The Yakuza,Obsession,Light Sleeper,Blue Collar,Light of Day,Touch,Hardcore,Taxi Driver,The Jesuit,American Gigolo,Rolling Thunder,The Last Temptation of Christ,Raging Bull,Affliction,Bringing Out the Dead
Marjane Satrapi	/m/02fv_0	Chicken with Plums
Matthew Mallinson	/m/02knnnj	Fist of Fear, Touch of Death
Denis Leary	/m/02g8h	Monument Ave.,Denis Leary: Lock 'N Load,No Cure for Cancer
Jorge Amado	/m/026h9r	
Zack Estrin	/m/02wkz99	
Hugh Wheeler	/m/0333_2	Travels with My Aunt,Nijinsky,Something for Everyone,Five Miles to Midnight
Thomas Wiseman	/m/0276k_j	The Romantic Englishwoman
Pamela Wallace	/m/02z2_qp	Finding a Family,Class,Meet My Mom
Billy Van Zandt	/m/02rxgv2	Jack and Janet Save the Planet
Garik Kharlamov	/m/02pj6d1	The Best Movie 2
Charlene Keeler	/m/02wcgp0	
René Clément	/m/03_zhr	Plein Soleil,Forbidden Games,The Battle of the Rails,The Deadly Trap,Le Château de verre
Joni DeRouchie	/m/02qgpg2	
Ron J. Friedman	/m/0281v9p	Open Season,Cats & Dogs: The Revenge of Kitty Galore,Brother Bear,Chicken Little,Cinderella III: A Twist in Time,Me and My Shadow
Hector Malot	/m/02lc5q	
Mike Thompson	/m/024sdl	
Tod Williams	/m/0273yny	The Door in the Floor,The Adventures of Sebastian Cole,Wings Over the Rockies
Flannery O'Connor	/m/0nwyj	
Adam Sandler	/m/0pz91	Bucky Larson: Born to Be a Star,The Waterboy,You Don't Mess with the Zohan,Eight Crazy Nights,Little Nicky,Grown Ups,Big Daddy,Billy Madison,Happy Gilmore
Jacques Prévert	/m/0ptpj	Gates of the Night,Jenny,The Hunchback of Notre Dame,The Seine Meets Paris,Port of Shadows,Voyage Surprise,The Crime of Monsieur Lange,Lumière d'été,Ciboulette,Bizarre, Bizarre,Le Roi et l'oiseau,Daybreak,Children of Paradise
Kate Kirtz	/m/0d9h03_	We Are the Hartmans,Gabi on the Roof in July
Gris Grimly	/m/0dpl3t	Pinocchio
Adrian Utley	/m/0d3pdg	
John Carpenter	/m/0dr5y	Assault on Precinct 13,Halloween II,The Fog,Psychopath,Halloween,Someone's Watching Me,John Carpenter's The Fog,Dark Star,Ghosts of Mars,The Resurrection of Broncho Billy,Black Moon Rising,Prince of Darkness,They Live,Halloween II,Silent Predators,Escape from New York,John Carpenter's Escape from L.A.
Allan Moyle	/m/0f07w3	Love Crimes,The Rubber Gun,Pump Up the Volume
Jørgen Kastrup	/m/0d28gng	Storm,This Life - Some Must Die, So Others Can Live
George O'Hara	/m/0d3206	The Bullfighters,Side Street
Erica Lee	/m/0d27__d	The Woman Knight of Mirror Lake,The Legend Is Born – Ip Man
Keith Alan Morris	/m/0f84v6	
Pablo Arellano	/m/0dm31vk	Los Minutos, Las Horas
Ryan Cavan	/m/0f12ymd	The Secret of Goat,How to Rid your Lover of a Negative Emotion Caused by You!
Claudius Gentinetta	/m/0dc5m1g	Amok,Cable Car,Sleep
Greatrex Newman	/m/0dp3qd	
Philip Riccio	/m/0f12r8b	The Reception
Michael Cargile	/m/0dxfg3t	Lay It Down
Nicholas Factor	/m/0dfy3m_	Sabrina the Teenage Witch
Alexander Trocchi	/m/0dp3g	
Patrik-Ian Polk	/m/0d0x4f	Punks,The Skinny
Babak Amini	/m/0dd3fy	Angels Die in the Soil
Rob Hedden	/m/0drn7_	Friday the 13th Part VIII: Jason Takes Manhattan,Knight Rider 2000,Clockstoppers,The Condemned
Young Antonio	/m/0dm37k3	Cash Rules
Dorne M. Pentes	/m/0dlw3x2	The Great Unpleasantness
Tino Navarro	/m/0d28ntj	A Esperança Está Onde Menos Se Espera
Beto Brant	/m/05v4r0m	The Trespasser,Delicate Crime
Buddy Giovinazzo	/m/053chtd	The Theatre Bizarre
Rudolf Zehetgruber	/m/04y6rw4	
Tomas Alfredson	/m/04zvtpz	Four Shades of Brown
Amir Mann	/m/05p2f6f	The Fifth Patient
Michel Tremblay	/m/0586d	Once Upon a Time in the East,Parlez-nous damour
Claudia Llosa	/m/05h27n_	Madeinusa,Loxoro,The Milk of Sorrow
Joe Burke	/m/04tn5gm	Marriage Drama with Virginia Madsen
Quentin Tarantino	/m/0693l	Grindhouse,Reservoir Dogs,Inglourious Basterds,Death Proof,From Dusk Till Dawn,Kill Bill: Vol. 3,Pulp Fiction,Four Rooms,Jackie Brown,Kill Bill Volume 2,Kill Bill Volume 1,From Dusk Till Dawn 2: Texas Blood Money,Django Unchained,True Romance
Karl-Eduard von Schnitzler	/m/05l9db	The German Story
Derek Harvie	/m/062jv4	Freddy Got Fingered
Danny Pudi	/m/05zkfl7	Where the Magic Happens,Blowout Sale
Richard Raskin	/m/05w7p7p	Seven Minutes in the Warsaw Ghetto
Masahiro Ito	/m/04ydyln	The Giant Mechanical Soldier of Karakuri Castle,Baron Omatsuri and the Secret Island
John McGreevey	/m/065wt8f	The Disappearance of Aimee,Christmas Lilies of the Field
Michael Crichton	/m/056wb	Rising Sun,Runaway,Twister,The First Great Train Robbery,Looker,Congo,Westworld,Jurassic Park,Disclosure,Jurassic Park IV,Jurassic Park,Coma,The Terminal Man
Martin Curland	/m/05sv29c	Zerophilia
Marshall Fine	/m/04y91x1	Do You Sleep in the Nude?
Jirí Machácek	/m/0513k98	One Hand Can't Clap
